num_fins,fin_height_m,fin_thickness_m,base_thickness_m,spacing_m,h_W_per_m2K,eta_fin,base_exposed_area_m2,A_eff_m2,R_base_K_per_W,R_contact_K_per_W,R_conv_K_per_W,R_total_K_per_W,T_chip_C,Pass_R_total,Pass_derated_70C,Pass_failure_85C
8,0.025,0.0015,0.005,0.005542857142857143,65.0,0.9159699652839537,0.00197104,0.02058354969456994,0.00945123841467195,0.012916692500051669,0.7474228504267142,0.7697907813414379,101.97907813414379,False,False,False
8,0.025,0.0015,0.006,0.005542857142857143,65.0,0.9159699652839537,0.00197104,0.02058354969456994,0.011341486097606341,0.012916692500051669,0.7474228504267142,0.7716810290243722,102.16810290243721,False,False,False
8,0.025,0.002,0.003,0.004971428571428571,65.0,0.9341895077066656,0.00176784,0.020750570796599446,0.0056707430488031705,0.012916692500051669,0.741406852631571,0.7599942881804259,100.99942881804259,False,False,False
8,0.025,0.002,0.004,0.004971428571428571,65.0,0.9341895077066656,0.00176784,0.020750570796599446,0.00756099073173756,0.012916692500051669,0.741406852631571,0.7618845358633602,101.18845358633602,False,False,False
8,0.025,0.002,0.005,0.004971428571428571,65.0,0.9341895077066656,0.00176784,0.020750570796599446,0.00945123841467195,0.012916692500051669,0.741406852631571,0.7637747835462947,101.37747835462947,False,False,False
8,0.025,0.002,0.006,0.004971428571428571,65.0,0.9341895077066656,0.00176784,0.020750570796599446,0.011341486097606341,0.012916692500051669,0.741406852631571,0.765665031229229,101.5665031229229,False,False,False
8,0.025,0.0025,0.003,0.004399999999999999,65.0,0.9455420667973452,0.00156464,0.020778054797322056,0.0056707430488031705,0.012916692500051669,0.7404261628282068,0.7590135983770617,100.90135983770617,False,False,False
8,0.025,0.0025,0.004,0.004399999999999999,65.0,0.9455420667973452,0.00156464,0.020778054797322056,0.00756099073173756,0.012916692500051669,0.7404261628282068,0.7609038460599961,101.0903846059996,False,False,False
8,0.025,0.0025,0.005,0.004399999999999999,65.0,0.9455420667973452,0.00156464,0.020778054797322056,0.00945123841467195,0.012916692500051669,0.7404261628282068,0.7627940937429305,101.27940937429305,False,False,False
8,0.025,0.0025,0.006,0.004399999999999999,65.0,0.9455420667973452,0.00156464,0.020778054797322056,0.011341486097606341,0.012916692500051669,0.7404261628282068,0.7646843414258648,101.46843414258649,False,False,False
8,0.025,0.003,0.003,0.003828571428571428,65.0,0.9532905033332937,0.00136144,0.02073230302773253,0.0056707430488031705,0.012916692500051669,0.7420601254012245,0.7606475609500793,101.06475609500794,False,False,False
8,0.025,0.003,0.004,0.003828571428571428,65.0,0.9532905033332937,0.00136144,0.02073230302773253,0.00756099073173756,0.012916692500051669,0.7420601254012245,0.7625378086330137,101.25378086330137,False,False,False
8,0.025,0.003,0.005,0.003828571428571428,65.0,0.9532905033332937,0.00136144,0.02073230302773253,0.00945123841467195,0.012916692500051669,0.7420601254012245,0.7644280563159481,101.44280563159481,False,False,False
8,0.025,0.003,0.006,0.003828571428571428,65.0,0.9532905033332937,0.00136144,0.02073230302773253,0.011341486097606341,0.012916692500051669,0.7420601254012245,0.7663183039988825,101.63183039988824,False,False,False
8,0.03,0.001,0.003,0.006114285714285714,65.0,0.8408200080996091,0.00217424,0.02267679507750087,0.0056707430488031705,0.012916692500051669,0.6784298809437788,0.6970173164926337,94.70173164926337,False,False,False
8,0.03,0.001,0.004,0.006114285714285714,65.0,0.8408200080996091,0.00217424,0.02267679507750087,0.00756099073173756,0.012916692500051669,0.6784298809437788,0.698907564175568,94.8907564175568,False,False,False
8,0.03,0.001,0.005,0.006114285714285714,65.0,0.8408200080996091,0.00217424,0.02267679507750087,0.00945123841467195,0.012916692500051669,0.6784298809437788,0.7007978118585024,95.07978118585024,False,False,False
8,0.03,0.001,0.006,0.006114285714285714,65.0,0.8408200080996091,0.00217424,0.02267679507750087,0.011341486097606341,0.012916692500051669,0.6784298809437788,0.7026880595414368,95.26880595414367,False,False,False
8,0.03,0.0015,0.003,0.005542857142857143,65.0,0.8850897777499326,0.00197104,0.023553069140654356,0.0056707430488031705,0.012916692500051669,0.6531894120779526,0.6717768476268074,92.17768476268074,False,False,False
8,0.03,0.0015,0.004,0.005542857142857143,65.0,0.8850897777499326,0.00197104,0.023553069140654356,0.00756099073173756,0.012916692500051669,0.6531894120779526,0.6736670953097418,92.36670953097418,False,False,False
8,0.03,0.0015,0.005,0.005542857142857143,65.0,0.8850897777499326,0.00197104,0.023553069140654356,0.00945123841467195,0.012916692500051669,0.6531894120779526,0.6755573429926762,92.55573429926763,False,False,False
8,0.03,0.0015,0.006,0.005542857142857143,65.0,0.8850897777499326,0.00197104,0.023553069140654356,0.011341486097606341,0.012916692500051669,0.6531894120779526,0.6774475906756106,92.74475906756106,False,False,False
8,0.03,0.002,0.003,0.004971428571428571,65.0,0.9094514203812132,0.00176784,0.023943903434575503,0.0056707430488031705,0.012916692500051669,0.642527457006015,0.6611148925548699,91.11148925548699,False,False,False
8,0.03,0.002,0.004,0.004971428571428571,65.0,0.9094514203812132,0.00176784,0.023943903434575503,0.00756099073173756,0.012916692500051669,0.642527457006015,0.6630051402378042,91.30051402378042,False,False,False
8,0.03,0.002,0.005,0.004971428571428571,65.0,0.9094514203812132,0.00176784,0.023943903434575503,0.00945123841467195,0.012916692500051669,0.642527457006015,0.6648953879207387,91.48953879207386,False,False,False
8,0.03,0.002,0.006,0.004971428571428571,65.0,0.9094514203812132,0.00176784,0.023943903434575503,0.011341486097606341,0.012916692500051669,0.642527457006015,0.666785635603673,91.6785635603673,False,False,False
